row_no	action	file	old_id	new_id	source_text	translation	note
3238	commented_ambiguous	tbl1.pak	0x017A55E1		ANNamekians of the Dragon Clan attack with/na succession of energy-based spells.	ANNamekians of the 那美克龙族 attack with/na succession of energy-based spells.	hits=4
3239	commented_ambiguous	tbl1.pak	0x017A79FF		Ultra Speed Attack	极限速度攻击	hits=6
3240	relocated_unique	tbl1.pak	0x017A7D1F	0x017A7E6B	Ultimate Ultra Speed Attack	终极极限速度攻击	utf16
3241	commented_ambiguous	tbl1.pak	0x017A9453		Spiritual Resistance	精神抗性	hits=2
3242	relocated_unique	tbl1.pak	0x017A94F7	0x017A9643	Ultimate Spiritual Resistance	终极精神抗性	utf16
3243	commented_ambiguous	tbl1.pak	0x017B26A1		High Speed Needle	高级速度针	hits=16
3244	relocated_unique	tbl1.pak	0x017B285D	0x017B29A9	Ultimate High Speed Needle	终极高级速度针	utf16
3245	commented_ambiguous	tbl1.pak	0x017B2903		Super High Speed Needle	超级高级速度针	hits=6
3246	commented_ambiguous	tbl1.pak	0x017B2CAB		Ultimate Super High Speed Needle	终极超级高级速度针	hits=2
3247	commented_ambiguous	tbl1.pak	0x017B55B7		Thunder	雷霆	hits=68
3248	relocated_unique	tbl1.pak	0x017B5C47	0x017B5D93	Ultimate Thunder	终极雷霆	utf16
3249	commented_ambiguous	tbl1.pak	0x017B710F		Sword Slash	剑斩击	hits=14
3250	relocated_unique	tbl1.pak	0x017B729B	0x017B73E7	Ultimate Sword Slash	终极剑斩击	utf16
3251	commented_ambiguous	tbl1.pak	0x017B976B		Master's Agility	大师的敏捷	hits=10
3252	commented_ambiguous	tbl1.pak	0x017BA945		Energy Recovery	气功恢复	hits=7
3253	relocated_unique	tbl1.pak	0x017BAB89	0x017BACD5	Ultimate Energy Recovery	终极气功恢复	utf16
3254	commented_ambiguous	tbl1.pak	0x017BEB7B		Spiritual Sensation	精神感受	hits=5
3255	relocated_unique	tbl1.pak	0x017BF003	0x017BF14F	Ultimate Spiritual Sensation	终极精神感受	utf16
3258	relocated_unique	tbl1.pak	0x017C7595	0x017C76E1	Ultimate Recovery	终极恢复	utf16
3259	commented_ambiguous	tbl1.pak	0x017CB2ED		Great Defense	巨大防御	hits=6
3260	commented_ambiguous	tbl1.pak	0x017CB4A9		Ultimate Great Defense	终极巨大防御	hits=2
3261	commented_ambiguous	tbl1.pak	0x017CB8AD		Powerful Roar	强力咆哮	hits=4
3262	relocated_unique	tbl1.pak	0x017CB9CD	0x017CBB19	Ultimate Powerful Roar	终极强力咆哮	utf16
3263	relocated_unique	tbl1.pak	0x017CDFE7	0x017CE133	Ultimate Slash	终极斩击	utf16
3264	relocated_unique	tbl1.pak	0x017CE697	0x017CE7E3	Ultimate Beam Cannon	终极光束炮	utf16
3265	commented_ambiguous	tbl1.pak	0x017D2043		Chaos Magic!!	混沌魔法!!	hits=4
3266	commented_ambiguous	tbl1.pak	0x017D3EC5		Kami's Energy	天神的气功	hits=4
3267	relocated_unique	tbl1.pak	0x017D4071	0x017D41BD	Ultimate Kami's Energy	终极天神的气功	utf16
3268	commented_ambiguous	tbl1.pak	0x017D98AD		Kami's Awakening	天神的觉醒	hits=4
3269	commented_ambiguous	tbl1.pak	0x017E2A99		Spiritual Power	精神力量	hits=8
3270	commented_ambiguous	tbl1.pak	0x017E2D69		Ultimate Spiritual Power	终极精神力量	hits=2
3271	commented_ambiguous	tbl1.pak	0x017E4739		Spirit Power	精神力量	hits=6
3272	commented_ambiguous	tbl1.pak	0x017EB891		Mask Light	面具光	hits=6
3273	relocated_unique	tbl1.pak	0x017EBAF3	0x017EBC3F	Ultimate Mask Light	终极面具光	utf16
3274	relocated_unique	tbl1.pak	0x017F0ED3	0x017F101F	Spirit Bomb!	精神炸弹!	utf16
3275	commented_ambiguous	tbl1.pak	0x017F1029		Super Saiyan 1	超级赛亚人1	hits=13
3276	relocated_unique	tbl1.pak	0x017F104B	0x017F1197	Ultra Super Saiyan	极限超级赛亚人	utf16
3277	commented_ambiguous	tbl1.pak	0x017F1135		Moro Power Buff	摩罗力量增益	hits=7
3278	commented_ambiguous	tbl1.pak	0x017F11CD		Imperator Namek	帝王那美克	hits=5
3279	commented_ambiguous	tbl1.pak	0x017F11F1		Xeno Majin	异次元魔人	hits=5
3280	relocated_unique	tbl1.pak	0x01818BCD	0x01818DA5	Majin Cooking Hat	魔人料理帽子	utf16
3283	commented_ambiguous	tbl1.pak	0x018194C5		Army Supply Box	军补给盒	hits=4
3284	relocated_unique	tbl1.pak	0x0181986F	0x01819A47	RP Weapon Box	RP武器盒	utf16
3285	commented_ambiguous	tbl1.pak	0x0181A6BB		Namek Crystal	那美克水晶	hits=3
3286	relocated_unique	tbl1.pak	0x0181AE87	0x0181B05F	Frieza's Army Supply Box A	弗利萨军补给盒A	utf16
3287	relocated_unique	tbl1.pak	0x0181AEC1	0x0181B099	Frieza's Army Supply Box B	弗利萨军补给盒B	utf16
3288	relocated_unique	tbl1.pak	0x0181AEFB	0x0181B0D3	Frieza's Army Supply Box C	弗利萨军补给盒C	utf16
3289	commented_ambiguous	tbl1.pak	0x0181BEDF		RP New Supply Box	RP新补给盒	hits=2
3290	relocated_unique	tbl1.pak	0x0181C091	0x0181C269	Devil Dragon's Egg	魔鬼龙的蛋	utf16
3291	commented_ambiguous	tbl1.pak	0x0181C12D		Broken Dragon Clan Staff	Broken 那美克龙族 Staff	hits=2
3292	commented_ambiguous	tbl1.pak	0x0181C499		Treasure Box	宝藏盒	hits=3
3293	commented_ambiguous	tbl1.pak	0x0181C849		Popo Stone	波波石	hits=32
3296	commented_ambiguous	tbl1.pak	0x018601B5		Wild	狂野	hits=202
3297	commented_ambiguous	tbl1.pak	0x018602DF		Physical Attack	物理攻击	hits=15
3298	commented_ambiguous	tbl1.pak	0x01860303		Physical Defense	物理防御	hits=25
3299	commented_ambiguous	tbl1.pak	0x01860329		Energy Attack	气功攻击	hits=20
3300	commented_ambiguous	tbl1.pak	0x01860349		Energy Defense	气功防御	hits=21
3309	relocated_unique	tbl1.pak	0x01860DF5	0x01860FCD	Korin Soldier	卡林士兵	utf16
3310	relocated_unique	tbl1.pak	0x01860E15	0x01860FED	New Namek	新那美克	utf16
3311	commented_ambiguous	tbl1.pak	0x01860F0D		Frieza's Army	弗利萨军	hits=308
3312	commented_ambiguous	tbl1.pak	0x01860FC7		Beanstalk	豆茎	hits=10
3313	relocated_unique	tbl1.pak	0x018610C7	0x0186129F	Strongest Namek Warrior	Strongest 那美克战士	utf16
3314	commented_ambiguous	tbl1.pak	0x01861147		Porunga	波伦加	hits=201
3315	commented_ambiguous	tbl1.pak	0x01861785		Golden Axe	黄金斧	hits=4
3318	relocated_unique	tbl1.pak	0x01861895	0x01861A6D	Mushroom Fuel	蘑菇燃料	utf16
3319	commented_ambiguous	tbl1.pak	0x018619C9		Giant Mushroom	巨大蘑菇	hits=28
3320	commented_ambiguous	tbl1.pak	0x01861A05		Defense Unit	防御部队	hits=38
3321	relocated_unique	tbl1.pak	0x01861A45	0x01861C1D	Life Energy	生命气功	utf16
3322	relocated_unique	tbl1.pak	0x01861AAB	0x01861C83	Rabbit Family	兔子家族	utf16
3325	commented_ambiguous	tbl1.pak	0x01861C45		CC Magic Pill	CC魔法药丸	hits=23
3326	commented_ambiguous	tbl1.pak	0x01861CD5		Dark Devil	黑暗魔鬼	hits=39
3327	commented_ambiguous	tbl1.pak	0x01861F35		Android	人造人	hits=224
3330	relocated_unique	tbl1.pak	0x01861F5D	0x01862135	F1 Key	F1钥匙	utf16
3331	relocated_unique	tbl1.pak	0x01861F6F	0x01862147	T Key	T钥匙	utf16
3334	relocated_unique	tbl1.pak	0x0186248F	0x01862667	H Key	H钥匙	utf16
3335	commented_ambiguous	tbl1.pak	0x01862575		Master	大师	hits=472
3336	commented_ambiguous	tbl1.pak	0x0186259B		Trainee	见习	hits=33
3339	relocated_unique	tbl1.pak	0x018629C7	0x01862B9F	Solo Battle	单人战斗	utf16
3340	relocated_unique	tbl1.pak	0x01862C87	0x01862E5F	Normal Class	普通职业	utf16
3353	commented_ambiguous	tbl1.pak	0x01862D67		Master Class	大师职业	hits=123
3354	commented_ambiguous	tbl1.pak	0x01862D85		Dark Warrior	黑暗战士	hits=48
3357	commented_ambiguous	tbl1.pak	0x01862E9D		Ultimate Majin	终极魔人	hits=40
3358	commented_ambiguous	tbl1.pak	0x01862EE5		Plasma Majin	等离子魔人	hits=37
3359	commented_ambiguous	tbl1.pak	0x01862F03		Karma Majin	卡尔玛魔人	hits=39
3368	commented_ambiguous	tbl1.pak	0x01863209		Scouter Parts	探测器零件	hits=2
3371	commented_ambiguous	tbl1.pak	0x0186358F		Cooldown	冷却	hits=14
3372	relocated_unique	tbl1.pak	0x0186413F	0x01864317	Paella Gang	皮拉夫刚	utf16
3373	relocated_unique	tbl1.pak	0x0186415B	0x01864333	New Frieza's Army	新弗利萨军	utf16
3374	relocated_unique	tbl1.pak	0x018646BF	0x01864897	Fancy Mole Cricket	华丽鼹鼠蟋蟀	utf16
3375	relocated_unique	tbl1.pak	0x018652BF	0x01865497	Eye of Time	时间的眼	utf16
3376	commented_ambiguous	tbl1.pak	0x018652FD		Android Cell	人造人沙鲁	hits=5
3377	relocated_unique	tbl1.pak	0x0186531B	0x018654F3	Strong Brainwashed Soldier	强力被洗脑士兵	utf16
3378	relocated_unique	tbl1.pak	0x01865355	0x0186552D	Robot Cell	机器人沙鲁	utf16
3379	relocated_unique	tbl1.pak	0x0186579F	0x01865977	Devil Dragon Clan Genner	Devil 那美克龙族 Genner	utf16
3380	commented_ambiguous	tbl1.pak	0x018658B3		Mineral	矿石	hits=64
3381	relocated_unique	tbl1.pak	0x01866C37	0x01866E0F	Target Class	目标职业	utf16
3382	commented_ambiguous	tbl1.pak	0x018670BB		Capsule Kit	工具包胶囊	hits=29
3383	relocated_unique	tbl1.pak	0x018681AF	0x01868387	Giant Egg	巨大蛋	utf16
3384	commented_ambiguous	tbl1.pak	0x01868423		Ranked Battle	排位战斗	hits=5
3387	commented_ambiguous	tbl1.pak	0x01868767		Great Mushroom	巨大蘑菇	hits=6
3392	relocated_unique	tbl1.pak	0x0186886F	0x01868A47	U Key	U钥匙	utf16
3395	commented_ambiguous	tbl1.pak	0x01868C2D		Mushroom Gang	蘑菇刚	hits=128
3396	commented_ambiguous	tbl1.pak	0x01868EFD		Ginyu Force	基纽特战队	hits=3
3399	relocated_unique	tbl1.pak	0x0186D4E7	0x0186D6BF	The Eternal Dragons's Gift for the Dragon Clan	The Eternal Dragons's Gift for the 那美克龙族	utf16
3400	relocated_unique	tbl1.pak	0x0186D5D3	0x0186D7AB	The Eternal Dragons's Gift for Martial Artists	The Eternal Dragons's Gift for 武道家	utf16
3401	relocated_unique	tbl1.pak	0x0186D6BF	0x0186D897	The Eternal Dragons's Gift for Spiritualists	The Eternal Dragons's Gift for 气功师	utf16
3402	relocated_unique	tbl1.pak	0x0186D88D	0x0186DA65	The Eternal Dragons's Gift for Wonder Majin	The Eternal Dragons's Gift for 意魔人	utf16
3405	relocated_unique	tbl1.pak	0x0186DD3F	0x0186DF17	Korin's Gauntlets	卡林的臂甲	utf16
3406	relocated_unique	tbl1.pak	0x0186DEA1	0x0186E079	Shenron's Claws	神龙的爪	utf16
3407	relocated_unique	tbl1.pak	0x0186DF17	0x0186E0EF	Shenron's Axe	神龙的斧	utf16
3410	relocated_unique	tbl1.pak	0x0186E013	0x0186E1EB	Shenron's Gem	神龙的宝石	utf16
3411	relocated_unique	tbl1.pak	0x0186E0DF	0x0186E2B7	Shenron's Wand	神龙的短杖	utf16
3414	relocated_unique	tbl1.pak	0x0186E239	0x0186E411	Shenron's Fan	神龙的扇	utf16
3415	relocated_unique	tbl1.pak	0x0186E30D	0x0186E4E5	Shenron's Trumpet	神龙的号角	utf16
3416	relocated_unique	tbl1.pak	0x0186E387	0x0186E55F	Shenron's Club	神龙的棒	utf16
3421	relocated_unique	tbl1.pak	0x0186E6EF	0x0186E8C7	I want Dragon Clan clothes.	I want 那美克龙族 clothes.	utf16
3422	relocated_unique	tbl1.pak	0x0186E7A9	0x0186E981	Dragon Clan Jacket	那美克龙族 Jacket	utf16
3423	relocated_unique	tbl1.pak	0x0186E8D7	0x0186EAAF	I want Martial Artist clothes.	I want 武道家 clothes.	utf16
3424	relocated_unique	tbl1.pak	0x0186E997	0x0186EB6F	Martial Artist Jacket	武道家 Jacket	utf16
3425	relocated_unique	tbl1.pak	0x0186EAD7	0x0186ECAF	I want Spiritualist clothes.	I want 气功师 clothes.	utf16
3426	relocated_unique	tbl1.pak	0x0186EB93	0x0186ED6B	Spiritualist Jacket	气功师 Jacket	utf16
3427	relocated_unique	tbl1.pak	0x0186EEB7	0x0186F08F	I want Wonder Majin clothes.	I want 意魔人 clothes.	utf16
3428	relocated_unique	tbl1.pak	0x0186EF73	0x0186F14B	Wonder Majin Jacket	意魔人 Jacket	utf16
3429	commented_ambiguous	tbl1.pak	0x0186FA2B		Super Buu	超级布欧	hits=8
3430	commented_ambiguous	tbl1.pak	0x01871E05		Legendary Attack	传说攻击	hits=12
3431	relocated_unique	tbl1.pak	0x018CABC7	0x018CAD9F	BID4 Evil Bardock	BID4邪恶巴达克	utf16
3435	converted_wildcard	tbl1.pak	0x015AFF9D	*	Black Dragon Fan Recipe	黑龙扇配方	hits=2
3436	relocated_unique	tbl1.pak	0x014B5EC1	0x014B5F6D	Recipe Ruby Dragon Soul	红宝石龙灵魂配方	utf16
3437	relocated_unique	tbl1.pak	0x016B18CD	0x016B1979	(Human)Shadow Sovereign Shoes Recipe	(人类)暗影暴君鞋子配方	utf16
3441	commented_ambiguous	tbl1.pak	0x015B6B17		Black Dragon Fan Recipe	黑龙扇配方	hits=2
3442	relocated_unique	tbl1.pak	0x016B2069	0x016B2115	Shadow Sovereign Staff Recipe	暗影暴君杖配方	utf16
3443	relocated_unique	tbl1.pak	0x016B212B	0x016B21D7	Shadow Sovereign Claws Recipe	暗影暴君爪配方	utf16
3444	relocated_unique	tbl1.pak	0x016B25AB	0x016B2657	Shadow Sovereign Fan Recipe	暗影暴君扇配方	utf16
3445	converted_wildcard	tbl1.pak	0x0164F23B	*	Dark Soul Armor Recipe	黑暗灵魂盔甲配方	hits=6
3449	relocated_unique	tbl1.pak	0x012DA5A9	0x012DA655	Black Dragon Scales Hair Dye	黑龙鳞片染发剂	utf16
3450	relocated_unique	tbl1.pak	0x0137FEB1	0x0137FF5D	Black Dragon King Gear (Top)	黑龙王装备(上衣)	utf16
3451	relocated_unique	tbl1.pak	0x0137FF45	0x0137FFF1	Black Dragon King Gear (Pants)	黑龙王装备(裤子)	utf16
3452	relocated_unique	tbl1.pak	0x0137FFDD	0x01380089	Black Dragon King Gear (Shoes)	黑龙王装备(鞋子)	utf16
3453	converted_wildcard	tbl1.pak	0x013B85D5	*	Black Dragon Fan	黑龙扇	hits=6
3454	commented_ambiguous	tbl1.pak	0x01401613		Black Dragon Fan	黑龙扇	hits=6
3455	relocated_unique	tbl1.pak	0x014A37AF	0x014A385B	Black Dragon Claws Shoes	黑龙爪鞋子	utf16
3456	relocated_unique	tbl1.pak	0x014A3847	0x014A38F3	Black Dragon Ascension Top	黑龙飞升上衣	utf16
3457	relocated_unique	tbl1.pak	0x014A38E3	0x014A398F	Black Dragon Ascension Pants	黑龙飞升裤子	utf16
3458	relocated_unique	tbl1.pak	0x014B5EF5	0x014B5FA1	Recipe Ice Dragon Soul	冰龙灵魂配方	utf16
3459	relocated_unique	tbl1.pak	0x014B5F27	0x014B5FD3	Recipe Suglite Dragon Soul	舒俱来石龙灵魂配方	utf16
3460	relocated_unique	tbl1.pak	0x014B5F61	0x014B600D	Recipe Cosmic Dragon Soul	宇宙龙灵魂配方	utf16
3461	relocated_unique	tbl1.pak	0x014B5F99	0x014B6045	Recipe Leaf Dragon Soul	叶龙灵魂配方	utf16
3462	relocated_unique	tbl1.pak	0x0150BF55	0x0150C001	Black Dragon Clothes R	黑龙服装R	utf16
3463	relocated_unique	tbl1.pak	0x015ACD57	0x015ACE03	Manufacturing Extract 04 Recipe	制造萃取物04配方	utf16
3464	relocated_unique	tbl1.pak	0x015ACDEF	0x015ACE9B	Special Parts 04 Recipe	特殊零件04配方	utf16
3465	relocated_unique	tbl1.pak	0x015ACEFD	0x015ACFA9	Legendary Gem 04 Recipe	传说宝石04配方	utf16
3466	converted_wildcard	tbl1.pak	0x015ACF85	*	Comet Award Gauntlets Recipe	彗星奖励臂甲配方	hits=2
3467	converted_wildcard	tbl1.pak	0x015AD013	*	High Grade Gauntlets Recipe	高级臂甲配方	hits=2
3468	converted_wildcard	tbl1.pak	0x015AD09D	*	Battle Staff Recipe	战斗杖配方	hits=2
3469	converted_wildcard	tbl1.pak	0x015AD107	*	Strong Claws Recipe	强力爪配方	hits=2
3470	converted_wildcard	tbl1.pak	0x015AD16F	*	Comodo Battle Axe Recipe	科莫多战斗斧配方	hits=2
3471	converted_wildcard	tbl1.pak	0x015AD1ED	*	Bao Yan Scroll Recipe	鲍岩卷轴配方	hits=2
3472	converted_wildcard	tbl1.pak	0x015AD25F	*	Huang Gang Gem Recipe	黄刚宝石配方	hits=2
3473	converted_wildcard	tbl1.pak	0x015AD2D1	*	Hardcore Stick Recipe	硬核棍配方	hits=2
3474	converted_wildcard	tbl1.pak	0x015AD343	*	Gangjian Sword Recipe	刚剑剑配方	hits=2
3475	converted_wildcard	tbl1.pak	0x015AD3B5	*	God Eye Fan Recipe	神眼扇配方	hits=2
3476	converted_wildcard	tbl1.pak	0x015AD41B	*	Huang Gang Wand Recipe	黄刚短杖配方	hits=2
3477	converted_wildcard	tbl1.pak	0x015AD491	*	Remembrance Trumpet Recipe	纪念号角配方	hits=2
3478	converted_wildcard	tbl1.pak	0x015AD58D	*	Pound Drum Recipe	重击鼓配方	hits=2
3479	converted_wildcard	tbl1.pak	0x015AD659	*	Armored Combat Gear (Top) H Recipe	装甲战斗装备(上衣)H配方	hits=2
3480	converted_wildcard	tbl1.pak	0x015AD6FF	*	Armored Combat Gear (Pants) H Recipe	装甲战斗装备(裤子)H配方	hits=2
3481	converted_wildcard	tbl1.pak	0x015AD7AD	*	Armored Combat Gear (Shoes) H Recipe	装甲战斗装备(鞋子)H配方	hits=2
3482	converted_wildcard	tbl1.pak	0x015AD85B	*	Armored Combat Gear (Top) N Recipe	装甲战斗装备(上衣)N配方	hits=2
3483	converted_wildcard	tbl1.pak	0x015AD901	*	Armored Combat Gear (Pants) N Recipe	装甲战斗装备(裤子)N配方	hits=2
3484	converted_wildcard	tbl1.pak	0x015AD9AF	*	Armored Combat Gear (Shoes) N Recipe	装甲战斗装备(鞋子)N配方	hits=2
3485	converted_wildcard	tbl1.pak	0x015ADA5D	*	Armored Combat Gear (Top) M Recipe	装甲战斗装备(上衣)M配方	hits=2
3486	converted_wildcard	tbl1.pak	0x015ADB03	*	Armored Combat Gear (Pants) M Recipe	装甲战斗装备(裤子)M配方	hits=2
3487	converted_wildcard	tbl1.pak	0x015ADBB1	*	Armored Combat Gear (Shoes) M Recipe	装甲战斗装备(鞋子)M配方	hits=2
3488	relocated_unique	tbl1.pak	0x015ADC5F	0x015ADD0B	Manufacturing Extract 05 Recipe	制造萃取物05配方	utf16
3489	relocated_unique	tbl1.pak	0x015ADCF7	0x015ADDA3	Special Parts 05 Recipe	特殊零件05配方	utf16
3490	relocated_unique	tbl1.pak	0x015ADE05	0x015ADEB1	Legendary Gem 05 Recipe	传说宝石05配方	utf16
3491	converted_wildcard	tbl1.pak	0x015ADE8D	*	Prestige Dragon Gauntlets Recipe	威望龙臂甲配方	hits=2
3492	converted_wildcard	tbl1.pak	0x015AE03B	*	Dragon Claws Recipe	龙爪配方	hits=2
3493	converted_wildcard	tbl1.pak	0x015AE0A3	*	Strong Battle Axe Recipe	强力战斗斧配方	hits=2
3494	converted_wildcard	tbl1.pak	0x015AE187	*	Purple Stone Gem Recipe	紫色石宝石配方	hits=2
3495	converted_wildcard	tbl1.pak	0x015AE263	*	Magic Blade Recipe	魔法刃配方	hits=2
3496	converted_wildcard	tbl1.pak	0x015AE333	*	Sapphire Wand Recipe	蓝宝石短杖配方	hits=2
3497	converted_wildcard	tbl1.pak	0x015AE3A1	*	Meteor Trumpet Recipe	流星号角配方	hits=2
3498	converted_wildcard	tbl1.pak	0x015AE413	*	Red Hot Chili Corn Recipe	红色火辣辣椒玉米配方	hits=2
3499	converted_wildcard	tbl1.pak	0x015AE517	*	Enraged Mask Recipe	狂怒面具配方	hits=2
3500	converted_wildcard	tbl1.pak	0x015AE581	*	Combat Force Gear (Top) H Recipe	战斗力量装备(上衣)H配方	hits=2
3501	converted_wildcard	tbl1.pak	0x015AE61F	*	Combat Force Gear (Pants) H Recipe	战斗力量装备(裤子)H配方	hits=2
3502	converted_wildcard	tbl1.pak	0x015AE6C5	*	Combat Force Gear (Shoes) H Recipe	战斗力量装备(鞋子)H配方	hits=2
3503	converted_wildcard	tbl1.pak	0x015AE76B	*	Combat Force Gear (Top) N Recipe	战斗力量装备(上衣)N配方	hits=2
3504	converted_wildcard	tbl1.pak	0x015AE809	*	Combat Force Gear (Pants) N Recipe	战斗力量装备(裤子)N配方	hits=2
3505	converted_wildcard	tbl1.pak	0x015AE8AF	*	Combat Force Gear (Shoes) N Recipe	战斗力量装备(鞋子)N配方	hits=2
3506	converted_wildcard	tbl1.pak	0x015AE955	*	Combat Force Gear (Top) M Recipe	战斗力量装备(上衣)M配方	hits=2
3507	converted_wildcard	tbl1.pak	0x015AE9F3	*	Combat Force Gear (Pants) M Recipe	战斗力量装备(裤子)M配方	hits=2
3508	converted_wildcard	tbl1.pak	0x015AEA99	*	Combat Force Gear (Shoes) M Recipe	战斗力量装备(鞋子)M配方	hits=2
3509	relocated_unique	tbl1.pak	0x015AEB3F	0x015AEBEB	Manufacturing Extract 06 Recipe	制造萃取物06配方	utf16
3510	relocated_unique	tbl1.pak	0x015AEBD7	0x015AEC83	Special Parts 06 Recipe	特殊零件06配方	utf16
3511	relocated_unique	tbl1.pak	0x015AECE5	0x015AED91	Legendary Gem 06 Recipe	传说宝石06配方	utf16
3512	converted_wildcard	tbl1.pak	0x015AED6D	*	Energy Ejection Gloves Recipe	气功喷射手套配方	hits=2
3513	converted_wildcard	tbl1.pak	0x015AEDFF	*	Blast Gauntlets Recipe	爆破臂甲配方	hits=2
3514	converted_wildcard	tbl1.pak	0x015AEE75	*	Light Staff Recipe	光杖配方	hits=2
3515	converted_wildcard	tbl1.pak	0x015AEEDB	*	Nimbus Claws Recipe	筋斗云爪配方	hits=2
3516	converted_wildcard	tbl1.pak	0x015AEF43	*	Light Cut Axe Recipe	光切割斧配方	hits=2
3519	converted_wildcard	tbl1.pak	0x015AF01F	*	Green Stone Gem Recipe	绿色石宝石配方	hits=2
3520	converted_wildcard	tbl1.pak	0x015AF095	*	Dragon Stick Recipe	龙棍配方	hits=2
3521	converted_wildcard	tbl1.pak	0x015AF0FF	*	Dragon Sword Recipe	龙剑配方	hits=2
3522	converted_wildcard	tbl1.pak	0x015AF169	*	Wheel of Light Fan Recipe	光扇的轮配方	hits=2
3523	converted_wildcard	tbl1.pak	0x015AF1EB	*	Dragon Court Wand Recipe	龙宫短杖配方	hits=2
3526	converted_wildcard	tbl1.pak	0x015AF2EB	*	Smoked Fish Recipe	烟熏鱼配方	hits=2
3527	converted_wildcard	tbl1.pak	0x015AF351	*	Frame Drum Recipe	框架鼓配方	hits=2
3528	converted_wildcard	tbl1.pak	0x015AF3B3	*	Starfish Mask Recipe	海星面具配方	hits=2
3529	converted_wildcard	tbl1.pak	0x015AF421	*	Combat Gear (Top) H Recipe	战斗装备(上衣)H配方	hits=13
3530	converted_wildcard	tbl1.pak	0x015AF4A7	*	Combat Gear (Pants) H Recipe	战斗装备(裤子)H配方	hits=13
3531	converted_wildcard	tbl1.pak	0x015AF535	*	Combat Gear (Shoes) H Recipe	战斗装备(鞋子)H配方	hits=13
3532	converted_wildcard	tbl1.pak	0x015AF5C3	*	Combat Gear (Top) N Recipe	战斗装备(上衣)N配方	hits=13
3533	converted_wildcard	tbl1.pak	0x015AF649	*	Combat Gear (Pants) N Recipe	战斗装备(裤子)N配方	hits=13
3534	converted_wildcard	tbl1.pak	0x015AF6D7	*	Combat Gear (Shoes) N Recipe	战斗装备(鞋子)N配方	hits=13
3535	converted_wildcard	tbl1.pak	0x015AF765	*	Combat Gear (Top) M Recipe	战斗装备(上衣)M配方	hits=13
3536	converted_wildcard	tbl1.pak	0x015AF7EB	*	Combat Gear (Pants) M Recipe	战斗装备(裤子)M配方	hits=13
3537	converted_wildcard	tbl1.pak	0x015AF879	*	Combat Gear (Shoes) M Recipe	战斗装备(鞋子)M配方	hits=13
3538	relocated_unique	tbl1.pak	0x015AF907	0x015AF9B3	Manufacturing Extract 07 Recipe	制造萃取物07配方	utf16
3539	relocated_unique	tbl1.pak	0x015AF99F	0x015AFA4B	Special Parts 07 Recipe	特殊零件07配方	utf16
3540	relocated_unique	tbl1.pak	0x015AFAAD	0x015AFB59	Legendary Gem 07 Recipe	传说宝石07配方	utf16
3541	converted_wildcard	tbl1.pak	0x015AFB35	*	Soul Gauntlets Recipe	灵魂臂甲配方	hits=4
3542	commented_ambiguous	tbl1.pak	0x015AFBA7		Soul Gauntlets Recipe	灵魂臂甲配方	hits=4
3543	converted_wildcard	tbl1.pak	0x015AFC9F	*	Absolute Light Claws Recipe	绝对光爪配方	hits=2
3544	converted_wildcard	tbl1.pak	0x015AFD27	*	Dragon Battle Axe Recipe	龙战斗斧配方	hits=2
3545	converted_wildcard	tbl1.pak	0x015AFDA5	*	Yellow Dragon Scroll Recipe	黄色龙卷轴配方	hits=2
3546	converted_wildcard	tbl1.pak	0x015AFE2F	*	Black Stone Gem Recipe	黑色石宝石配方	hits=2
3547	converted_wildcard	tbl1.pak	0x015AFEA5	*	New Grid Stick Recipe	新格纹棍配方	hits=2
3548	converted_wildcard	tbl1.pak	0x015AFF17	*	Electro-Optic Sword Recipe	电光-光学剑配方	hits=2
3549	converted_wildcard	tbl1.pak	0x015B0017	*	Thunder Wand Recipe	雷霆短杖配方	hits=2
3550	converted_wildcard	tbl1.pak	0x015B0081	*	Legend Long Trumpet Recipe	传说长号角配方	hits=2
3551	converted_wildcard	tbl1.pak	0x015B018D	*	Dragon Drum Recipe	龙鼓配方	hits=2
3552	converted_wildcard	tbl1.pak	0x015B01F3	*	Dragon Mask Recipe	龙面具配方	hits=2
3553	converted_wildcard	tbl1.pak	0x015B0259	*	Advanced Combat Gear (Top) H Recipe	高级战斗装备(上衣)H配方	hits=2
3554	converted_wildcard	tbl1.pak	0x015B0303	*	Advanced Combat Gear (Pants) H Recipe	高级战斗装备(裤子)H配方	hits=2
3555	converted_wildcard	tbl1.pak	0x015B03B5	*	Advanced Combat Gear (Shoes) H Recipe	高级战斗装备(鞋子)H配方	hits=2
3556	converted_wildcard	tbl1.pak	0x015B0467	*	Advanced Combat Gear (Top) N Recipe	高级战斗装备(上衣)N配方	hits=2
3557	converted_wildcard	tbl1.pak	0x015B0511	*	Advanced Combat Gear (Pants) N Recipe	高级战斗装备(裤子)N配方	hits=2
3558	converted_wildcard	tbl1.pak	0x015B05C3	*	Advanced Combat Gear (Shoes) N Recipe	高级战斗装备(鞋子)N配方	hits=2
3559	converted_wildcard	tbl1.pak	0x015B0675	*	Advanced Combat Gear (Top) M Recipe	高级战斗装备(上衣)M配方	hits=2
3560	converted_wildcard	tbl1.pak	0x015B071F	*	Advanced Combat Gear (Pants) M Recipe	高级战斗装备(裤子)M配方	hits=2
3561	converted_wildcard	tbl1.pak	0x015B07D1	*	Advanced Combat Gear (Shoes) M Recipe	高级战斗装备(鞋子)M配方	hits=2
